DATE,INFY,WIPRO,HCLTECH,TECHM,LTIM,MPHASIS,PERSISTENT,COFORGE,LTTS,KPITTECH,OFSS
2024-02-15,1701.65,543.0,1667.45,1302.55,5580.4,2801.95,8869.55,6665.4,5462.7,1673.6,7917.5
2024-02-18,1699.75,535.95,1675.25,1310.0,5514.05,2779.35,8736.3,6754.9,5448.4,1630.6,7817.35
2024-02-19,1685.25,531.95,1663.05,1320.55,5504.35,2764.85,8700.9,6653.45,5410.9,1619.75,7796.25
2024-02-20,1655.55,521.4,1636.3,1296.6,5420.1,2654.35,8519.9,6546.0,5276.55,1571.75,7752.85
2024-02-21,1681.35,531.05,1686.4,1328.1,5486.75,2698.45,8560.15,6617.7,5351.05,1590.65,7909.15
2024-02-22,1676.85,536.15,1665.75,1322.25,5542.65,2727.6,8652.3,6606.0,5441.65,1583.65,7890.3
2024-02-25,1660.15,532.9,1649.8,1298.25,5466.15,2676.95,8425.4,6593.4,5431.15,1591.4,7886.75
2024-02-26,1663.6,531.45,1658.8,1296.05,5442.7,2688.9,8518.8,6561.55,5393.2,1579.95,7849.75
2024-02-27,1671.25,517.7,1651.9,1285.85,5409.95,2653.9,8408.35,6464.65,5314.95,1572.3,7649.35
2024-02-28,1673.9,518.6,1663.85,1273.85,5300.85,2617.35,8630.35,6554.05,5302.55,1570.55,7673.0
2024-02-29,1654.7,519.1,1644.1,1271.8,5273.55,2617.25,8599.0,6504.7,5287.0,1578.65,7710.05
2024-03-01,1656.3,522.85,1646.3,1272.5,5294.9,2657.3,8575.85,6505.15,5312.15,1583.9,7759.5
2024-03-03,1637.2,520.5,1637.95,1280.05,5216.85,2600.6,8471.15,6442.7,5258.45,1546.1,7780.8
2024-03-04,1606.5,513.3,1619.35,1272.5,5131.55,2544.2,8248.35,6316.45,5262.85,1493.35,7735.45
2024-03-05,1617.55,513.15,1644.2,1271.0,5164.2,2523.2,8365.15,6323.3,5285.75,1506.35,8006.3
2024-03-06,1616.45,515.5,1637.65,1288.15,5122.7,2492.85,8372.1,6253.7,5301.15,1496.3,8301.8
2024-03-10,1600.6,514.55,1638.65,1289.0,5123.0,2469.7,8234.55,6247.65,5270.8,1475.5,8103.45
2024-03-11,1612.95,510.85,1635.6,1292.3,5209.2,2426.35,8210.8,6263.65,5271.05,1456.3,8270.4
2024-03-12,1611.4,504.4,1631.5,1277.2,5195.0,2375.3,8127.35,6173.6,5154.4,1415.65,8033.15
2024-03-13,1653.3,517.95,1679.25,1293.35,5264.2,2482.55,8308.6,6087.6,5262.9,1429.35,8470.2
2024-03-14,1634.0,517.0,1647.3,1282.2,5194.35,2487.85,8432.45,6116.4,5419.35,1429.35,8453.3
2024-03-17,1602.65,510.2,1643.4,1272.65,5167.45,2461.85,8179.35,5697.15,5387.0,1383.3,8614.1
2024-03-18,1561.45,494.85,1599.15,1252.25,5105.7,2387.8,7979.45,5557.55,5190.55,1357.95,8274.75
2024-03-19,1554.95,493.5,1587.1,1264.3,5101.05,2384.65,8002.45,5529.75,5191.9,1347.55,8241.8
2024-03-20,1554.7,500.45,1595.8,1282.75,5159.9,2436.85,8204.85,5706.75,5457.5,1358.2,8410.2
2024-03-21,1508.85,487.1,1557.85,1262.65,5005.0,2389.4,7971.4,5540.1,5369.85,1385.7,8378.95
2024-03-25,1492.65,479.85,1562.25,1254.35,4975.2,2377.4,8074.8,5547.3,5419.35,1428.5,8764.3
2024-03-26,1483.85,472.3,1546.2,1253.8,4927.5,2407.0,8099.65,5549.25,5446.3,1482.0,8802.25
2024-03-27,1498.05,480.1,1543.55,1248.1,4938.4,2388.05,3984.55,5502.45,5482.65,1486.4,8774.1
2024-03-31,1495.45,484.95,1556.7,1244.55,4882.6,2461.75,3996.65,5484.05,5602.5,1488.75,8949.65
2024-04-01,1482.85,481.2,1528.3,1236.8,4900.75,2468.45,3970.25,5556.25,5582.5,1511.5,8826.2
2024-04-02,1480.65,483.2,1535.85,1255.15,4869.3,2484.2,3972.9,5662.6,5756.7,1505.65,8838.3
2024-04-03,1486.7,487.4,1539.65,1279.25,4935.2,2514.4,4029.5,5819.45,5829.0,1510.15,8794.05
2024-04-04,1479.1,485.05,1545.25,1263.4,4927.5,2510.6,3996.75,5782.9,5806.45,1511.5,8775.45
2024-04-07,1476.7,479.9,1540.05,1265.15,4897.4,2454.2,3903.8,5682.2,5701.45,1493.55,8563.1
2024-04-08,1494.85,475.8,1540.05,1251.4,4892.65,2457.3,3956.85,5711.65,5631.7,1497.5,8390.4
2024-04-09,1506.8,477.3,1539.15,1266.3,4918.35,2445.2,3958.75,5702.45,5647.85,1490.3,8330.65
2024-04-11,1484.75,470.75,1521.5,1242.1,4888.9,2446.15,3977.95,5616.25,5650.85,1474.75,8204.2
2024-04-14,1468.15,459.35,1505.05,1218.75,4815.15,2394.3,3952.75,5396.2,5462.55,1428.3,8057.55
2024-04-15,1414.45,448.35,1477.3,1195.8,4662.85,2308.0,3858.25,5209.9,5316.9,1410.75,7858.4
2024-04-17,1419.25,444.35,1466.85,1179.65,4697.15,2336.45,3843.9,5206.9,5277.6,1397.6,7725.95
2024-04-18,1411.25,452.75,1447.5,1193.65,4660.55,2280.3,3884.7,5118.15,5232.1,1409.3,7602.75
2024-04-21,1432.75,462.0,1465.9,1208.05,4676.2,2237.3,3508.5,5100.05,5187.45,1378.65,7538.5
2024-04-22,1442.4,462.1,1486.65,1200.25,4723.4,2243.55,3529.05,5217.15,5215.9,1373.7,7346.75
2024-04-23,1430.75,459.9,1479.25,1185.7,4726.8,2243.5,3466.4,5192.65,5245.2,1371.2,7358.8
2024-04-24,1438.45,461.0,1504.15,1190.3,4634.7,2229.3,3430.35,5210.5,5182.85,1373.95,7143.05
2024-04-25,1430.25,464.6,1473.85,1278.75,4788.05,2298.1,3397.45,5251.0,4778.1,1416.45,7490.6
2024-04-28,1434.75,462.95,1387.4,1288.3,4743.95,2340.85,3373.8,5184.2,4714.45,1508.5,7451.65
2024-04-29,1420.55,462.4,1366.6,1263.5,4706.4,2314.85,3368.6,5103.25,4640.15,1494.2,7598.65
2024-05-01,1414.45,457.4,1360.7,1266.9,4692.7,2319.4,3407.7,4985.7,4623.65,1512.2,7760.25
2024-05-02,1416.3,457.35,1348.05,1250.45,4651.95,2291.9,3366.85,4482.55,4574.0,1537.25,7780.7
2024-05-05,1425.9,458.65,1358.8,1262.25,4703.95,2299.15,3395.7,4413.05,4498.6,1513.6,7860.5
2024-05-06,1440.95,463.9,1330.95,1292.45,4699.4,2286.8,3361.9,4419.15,4504.9,1509.9,7667.65
2024-05-07,1427.3,463.2,1313.65,1287.0,4713.8,2279.7,3387.8,4409.55,4500.4,1499.25,7642.75
2024-05-08,1439.55,455.9,1320.05,1269.1,4658.0,2249.35,3357.55,4301.8,4401.9,1496.35,7560.15
2024-05-09,1424.9,451.85,1316.2,1264.4,4607.65,2231.2,3367.5,4465.3,4359.0,1463.9,7580.75
2024-05-12,1423.45,451.95,1312.9,1262.05,4593.55,2254.65,3396.9,4534.85,4413.8,1442.4,7751.8
2024-05-13,1424.7,456.35,1321.05,1275.5,4634.85,2302.05,3424.0,4559.35,4481.2,1497.45,7829.65
2024-05-14,1419.95,458.3,1332.9,1274.5,4649.3,2274.35,3481.45,4614.95,4456.65,1493.25,7780.35
2024-05-15,1453.35,464.45,1348.15,1307.95,4771.2,2370.95,3528.45,4680.95,4507.55,1529.4,7891.75
2024-05-16,1444.3,461.0,1333.2,1305.4,4764.3,2311.6,3540.15,4712.6,4454.5,1517.2,7786.0
2024-05-17,1443.65,462.55,1338.9,1305.65,4751.1,2322.3,3527.3,4729.6,4464.05,1510.0,7787.85
2024-05-20,1434.15,460.9,1341.9,1323.9,4730.75,2372.55,3513.9,4790.15,4482.85,1497.15,7669.35
2024-05-21,1454.8,461.3,1343.05,1330.4,4775.75,2367.55,3499.3,4910.35,4588.15,1506.35,7653.85
2024-05-22,1472.4,465.8,1353.55,1337.5,4831.3,2397.05,3568.4,5067.05,4617.65,1504.65,7627.6
2024-05-23,1465.1,463.65,1345.2,1321.75,4839.75,2390.95,3555.2,5105.45,4589.8,1551.55,7542.4
2024-05-26,1471.35,452.45,1353.3,1329.7,4892.05,2441.15,3736.7,5263.6,4602.25,1551.3,7597.55
2024-05-27,1467.05,456.05,1358.4,1315.1,4885.95,2400.4,3690.65,5146.25,4640.95,1504.05,7556.25
2024-05-28,1450.95,450.8,1353.1,1286.45,4880.8,2364.25,3649.85,5141.55,4668.15,1475.85,7552.9
2024-05-29,1427.45,436.95,1331.85,1240.85,4773.15,2312.8,3517.05,4997.05,4549.7,1469.4,7421.45
2024-05-30,1406.9,438.2,1324.1,1228.45,4701.9,2284.1,3410.5,4971.0,4490.8,1457.25,7454.95
2024-06-02,1405.9,444.1,1314.45,1245.35,4649.4,2289.95,3425.85,5016.6,4481.2,1444.2,7563.3
2024-06-03,1393.65,438.15,1303.55,1239.3,4630.65,2275.5,3351.85,4966.95,4417.9,1381.75,7290.75
2024-06-04,1430.1,451.5,1343.7,1266.9,4688.85,2362.1,3566.95,5129.1,4623.65,1442.7,7729.05
2024-06-05,1472.25,461.0,1397.5,1317.45,4800.25,2436.3,3694.35,5212.65,4682.5,1476.3,8171.85
2024-06-06,1533.6,484.55,1431.5,1377.6,4977.2,2471.95,3850.25,5431.1,4799.85,1524.7,8406.3
2024-06-09,1499.75,475.25,1418.75,1340.35,4903.45,2394.6,3745.5,5220.15,4799.15,1482.05,8406.25
2024-06-10,1495.75,476.05,1428.8,1349.45,4903.55,2391.9,3733.85,5175.85,4875.9,1478.5,8438.25
2024-06-11,1485.2,476.9,1438.75,1370.6,4951.1,2397.95,3770.5,5179.2,4886.4,1481.75,8742.85
2024-06-12,1493.95,482.6,1444.15,1388.95,5047.2,2456.5,3790.7,5273.25,4905.1,1487.4,9658.0
2024-06-13,1488.9,477.5,1431.05,1371.45,5032.55,2408.85,3772.8,5201.75,4845.8,1479.95,9510.7
2024-06-17,1498.2,491.85,1437.2,1371.35,5089.6,2417.35,3847.55,5273.1,4863.25,1510.75,9641.85
2024-06-18,1511.35,495.75,1445.85,1381.15,5019.85,2411.4,3842.55,5395.15,4864.55,1515.85,9833.35
2024-06-19,1515.4,490.4,1443.45,1393.1,5052.45,2420.95,3898.35,5315.95,4874.35,1552.6,9735.8
2024-06-20,1532.7,490.55,1447.85,1399.8,5125.45,2429.75,3944.45,5383.4,4888.65,1588.75,9738.9
2024-06-23,1527.15,490.55,1440.85,1401.7,5111.2,2394.2,3968.1,5351.65,4824.3,1609.5,9782.05
2024-06-24,1541.95,496.85,1447.95,1427.75,5123.85,2408.3,3974.2,5350.65,4834.85,1579.05,9727.05
2024-06-25,1540.7,495.2,1443.7,1413.05,5177.5,2419.45,3950.9,5325.35,4845.7,1592.65,9492.1
2024-06-26,1573.35,510.8,1454.9,1432.25,5377.05,2442.1,4031.6,5439.0,4894.55,1561.1,9854.8
2024-06-27,1566.75,514.85,1440.5,1430.35,5385.05,2456.55,4241.45,5458.8,4909.05,1634.75,9882.25
2024-06-30,1590.8,527.35,1468.85,1472.1,5447.5,2494.9,4496.15,5518.4,5041.55,1662.8,10194.25
2024-07-01,1621.05,538.2,1480.8,1472.15,5474.0,2506.15,4501.75,5653.75,5025.25,1663.6,10234.7
2024-07-02,1627.4,539.0,1481.0,1479.8,5466.4,2569.45,4593.4,5680.9,5038.35,1721.25,10431.25
2024-07-03,1650.65,530.7,1522.35,1459.15,5459.5,2583.2,4750.9,5898.7,5059.9,1741.65,10436.75
2024-07-04,1647.45,535.1,1519.4,1461.35,5421.7,2628.9,4771.25,5870.15,5125.4,1693.95,10425.45
2024-07-07,1661.65,541.2,1533.4,1467.6,5389.7,2609.55,4586.3,5855.45,5109.05,1682.95,10360.35
2024-07-08,1657.15,541.0,1531.1,1465.75,5377.15,2600.5,4637.75,5760.65,5073.4,1719.55,10368.9
2024-07-09,1648.25,535.55,1509.95,1463.35,5376.25,2550.0,4558.55,5669.1,5039.25,1701.2,10250.5
2024-07-10,1652.7,534.1,1511.9,1460.6,5407.6,2560.3,4618.1,5563.5,4942.85,1709.85,10151.95
2024-07-11,1711.75,560.15,1560.2,1505.05,5572.65,2690.7,4808.5,5977.65,5056.3,1865.55,10556.85
2024-07-14,1707.05,559.7,1569.6,1499.05,5478.15,2736.85,4794.5,5916.0,4990.5,1840.5,10922.75
2024-07-15,1726.05,559.7,1569.55,1516.2,5562.35,2799.45,4820.45,5896.9,4867.4,1868.7,11092.6
2024-07-17,1758.05,573.2,1594.55,1539.35,5756.9,2833.25,4896.15,5997.6,4849.95,1858.3,10941.95
2024-07-18,1792.95,557.2,1594.55,1491.4,5762.75,2873.55,4583.45,5983.75,4880.1,1819.7,10822.3
2024-07-21,1810.85,505.8,1577.1,1495.55,5718.35,2925.75,4759.0,6076.2,5001.2,1825.4,10804.05
2024-07-22,1836.9,500.55,1598.35,1493.4,5688.6,2937.15,4810.15,6179.35,5123.0,1794.5,10990.45
2024-07-23,1833.95,500.1,1583.7,1533.3,5665.15,2869.85,4818.5,6334.1,5169.95,1853.85,11108.4
2024-07-24,1824.85,506.85,1587.6,1530.0,5597.9,2844.6,4717.05,6321.7,5197.6,1773.95,11084.1
2024-07-25,1878.9,524.8,1635.35,1541.15,5788.45,3029.8,4772.95,6343.7,5214.05,1788.95,11093.65
2024-07-28,1871.1,524.4,1632.35,1525.35,5786.6,2931.6,4778.6,6313.45,5200.5,1799.5,11294.45
2024-07-29,1877.15,521.5,1630.25,1538.05,5672.5,2915.05,4776.6,6313.0,5199.25,1836.9,11104.8
2024-07-30,1868.25,522.0,1642.6,1554.4,5658.15,2892.5,4832.3,6305.5,5215.95,1842.6,11044.85
2024-07-31,1852.6,521.55,1640.55,1544.45,5678.9,2855.0,4796.45,6286.15,5122.5,1840.45,10910.9
2024-08-01,1821.2,502.15,1609.3,1507.7,5509.9,2775.3,4636.35,6080.0,5100.6,1823.95,10389.6
2024-08-04,1751.9,485.0,1562.4,1456.35,5390.1,2652.25,4536.6,5897.05,4873.5,1725.65,9882.6
2024-08-05,1751.1,489.5,1582.75,1483.4,5460.75,2639.05,4499.45,5896.0,4927.75,1691.95,9799.25
2024-08-06,1791.65,497.4,1594.6,1473.65,5567.5,2726.0,4676.15,6016.7,4962.0,1739.25,10038.6
2024-08-07,1743.15,487.3,1557.85,1466.45,5338.3,2645.5,4611.4,5845.1,4896.35,1708.3,10061.35
2024-08-08,1770.75,491.3,1589.95,1506.7,5373.55,2720.5,4699.05,5878.4,4896.9,1758.25,10564.1
2024-08-11,1797.4,489.05,1585.25,1512.5,5400.45,2702.9,4675.9,5874.55,4849.1,1803.45,10734.55
2024-08-12,1797.45,490.5,1592.65,1503.4,5384.9,2696.55,4712.55,5847.75,4823.45,1748.65,10732.0
2024-08-13,1823.25,495.15,1626.15,1524.4,5427.55,2718.85,4764.1,5870.3,4916.85,1787.55,10632.15
2024-08-15,1858.95,516.25,1668.25,1585.3,5563.75,2910.95,4857.15,6077.0,5207.55,1815.4,10898.45
2024-08-18,1864.8,519.75,1678.5,1594.65,5676.1,2977.7,4874.5,6059.65,5284.05,1834.45,10944.15
2024-08-19,1872.2,524.65,1686.75,1628.6,5707.8,3008.95,4935.15,6115.25,5376.2,1827.85,11056.7
2024-08-20,1872.7,526.35,1677.25,1604.65,5713.45,3036.95,4912.6,6090.35,5424.45,1830.35,11158.0
2024-08-21,1880.25,519.0,1676.15,1611.25,5704.4,3065.65,4959.75,6084.2,5488.3,1832.4,11106.05
2024-08-22,1862.1,512.4,1661.45,1598.4,5641.6,2997.65,4882.5,6022.25,5462.2,1826.5,10931.5
2024-08-25,1876.15,520.0,1719.45,1640.15,5739.95,3019.75,4993.4,6026.15,5513.05,1846.6,11007.45
2024-08-26,1900.1,517.15,1711.6,1624.6,5751.55,3034.0,4909.55,6080.9,5487.4,1856.85,10950.1
2024-08-27,1939.1,534.6,1719.45,1627.35,6127.55,3089.45,4997.95,6255.45,5678.6,1847.05,11020.5
2024-08-28,1933.35,538.7,1751.85,1647.35,6132.1,3103.45,5077.95,6282.25,5810.25,1857.85,10807.75
2024-08-29,1943.7,538.4,1753.25,1636.5,6156.05,3104.95,5170.85,6344.05,5716.1,1815.15,10988.7
2024-09-01,1964.5,532.45,1806.65,1646.65,6153.5,3102.5,5206.8,6340.6,5738.6,1766.3,10937.75
2024-09-02,1941.25,536.05,1790.45,1644.1,6145.7,3125.35,5290.65,6407.6,5747.7,1769.3,11455.25
2024-09-03,1922.45,519.15,1785.25,1645.3,6071.2,3088.7,5249.75,6331.1,5684.1,1749.7,11224.0
2024-09-04,1933.15,524.85,1790.55,1639.5,6149.3,3087.7,5264.65,6551.25,5674.85,1722.9,11267.1
2024-09-05,1901.85,520.6,1756.1,1623.25,6165.4,3051.5,5189.95,6624.65,5622.05,1730.3,10847.8
2024-09-08,1894.65,514.85,1746.75,1579.2,6146.6,2993.7,5168.75,6490.75,5582.1,1750.4,10922.45
2024-09-09,1912.3,525.75,1779.1,1607.4,6343.35,3080.4,5274.2,6807.0,5697.75,1756.35,11257.3
2024-09-10,1910.15,514.35,1778.75,1602.6,6299.3,3066.6,5290.05,6841.1,5675.5,1789.35,11362.65
2024-09-11,1950.45,530.05,1807.6,1643.25,6392.35,3098.05,5306.7,6876.5,5712.9,1838.05,11575.6
2024-09-12,1944.1,550.6,1812.8,1656.05,6416.2,3146.15,5359.9,7013.75,5777.5,1826.05,12261.9
2024-09-15,1950.25,551.9,1811.85,1649.0,6423.45,3125.75,5301.0,6989.3,5707.6,1757.85,12239.1
2024-09-16,1952.55,551.9,1813.75,1651.55,6455.75,3177.8,5355.95,6998.55,5663.4,1741.15,12280.45
2024-09-17,1892.15,538.15,1756.5,1605.4,6366.3,3004.4,5179.7,6860.75,5478.05,1727.25,11259.5
2024-09-18,1894.2,533.35,1736.5,1595.35,6377.15,2978.25,5283.55,6915.6,5502.45,1676.45,11043.95
2024-09-19,1905.75,539.1,1760.05,1622.05,6373.1,3028.35,5355.05,6945.35,5472.95,1662.0,11371.6
2024-09-22,1896.45,534.9,1752.8,1607.15,6326.1,3042.4,5329.5,6885.3,5490.75,1692.9,11430.9
2024-09-23,1898.6,539.55,1775.6,1637.1,6344.1,3072.15,5389.0,6998.0,5501.35,1660.9,11630.0
2024-09-24,1895.3,536.2,1782.4,1602.75,6102.55,3018.5,5323.1,6906.8,5435.05,1654.75,11187.9
2024-09-25,1900.25,541.9,1783.85,1606.95,6164.05,3053.7,5426.45,6874.25,5459.95,1682.45,11279.65
2024-09-26,1906.75,541.8,1808.4,1609.25,6136.1,3082.6,5437.0,6935.35,5356.55,1671.0,11392.8
2024-09-29,1875.6,541.45,1796.1,1577.2,6244.35,3010.4,5450.4,7016.45,5344.25,1628.0,11458.7
2024-09-30,1904.35,546.75,1816.5,1625.4,6273.45,3015.6,5487.75,7126.45,5345.65,1672.5,11442.65
2024-10-02,1893.4,530.15,1778.55,1604.05,6183.85,2921.0,5250.25,7060.15,5099.95,1676.05,11173.75
2024-10-03,1918.15,533.55,1776.6,1616.45,6114.1,2846.6,5141.3,7125.55,5071.6,1691.25,10951.2
2024-10-06,1934.3,531.45,1776.95,1618.55,6254.95,2874.45,5230.15,7208.05,5145.8,1705.95,10944.4
2024-10-07,1948.55,526.95,1789.45,1629.1,6376.8,2901.1,5308.65,7321.95,5144.7,1714.0,11199.1
2024-10-08,1952.75,531.15,1809.7,1658.8,6440.55,2899.15,5334.1,7377.35,5218.2,1741.55,11653.05
2024-10-09,1919.0,525.0,1808.65,1619.7,6346.05,2854.05,5241.1,7281.5,5196.5,1731.75,11466.65
2024-10-10,1935.1,528.3,1839.65,1647.05,6410.95,2876.35,5469.55,7380.6,5234.2,1789.05,11556.4
2024-10-13,1958.9,549.55,1855.9,1692.5,6448.55,2962.6,5616.7,7432.1,5278.5,1791.7,11731.45
2024-10-14,1959.3,532.95,1870.1,1675.35,6460.8,2929.8,5630.9,7469.95,5318.6,1790.25,11817.3
2024-10-15,1920.1,532.15,1865.25,1660.3,6359.35,2911.35,5543.85,7204.25,5356.9,1761.45,11571.95
2024-10-16,1968.1,528.75,1867.8,1699.0,6394.45,3080.2,5536.0,7257.25,5242.5,1792.2,11502.45
2024-10-17,1879.6,548.65,1857.7,1687.9,5991.7,3095.75,5506.15,7210.4,5132.1,1786.35,11583.6
2024-10-20,1852.75,548.1,1843.6,1701.2,5943.1,2985.5,5247.65,6825.25,5255.8,1726.05,11196.5
2024-10-21,1851.6,545.45,1822.75,1696.55,5876.65,2977.65,5158.2,6800.25,5163.25,1689.9,10890.55
2024-10-22,1873.4,547.2,1845.75,1735.95,5935.05,3119.85,5718.75,7557.8,5316.55,1634.55,11214.15
2024-10-23,1863.35,546.9,1844.9,1735.75,5970.35,3098.75,5691.2,7699.05,5284.5,1410.85,10682.4
2024-10-24,1862.05,543.45,1852.35,1716.45,5903.2,3041.05,5670.9,7739.85,5170.3,1373.6,10888.05
2024-10-27,1865.35,558.6,1871.75,1702.55,5889.8,3012.85,5666.5,7705.35,5150.1,1386.25,10990.3
2024-10-28,1839.3,562.2,1871.75,1698.5,5852.25,3022.5,5670.5,7753.75,5201.5,1368.75,10990.4
2024-10-29,1802.1,565.25,1838.8,1684.95,5795.15,3007.0,5617.85,7742.4,5156.3,1385.3,11267.0
2024-10-30,1757.25,551.8,1766.05,1608.65,5710.85,2879.55,5372.5,7624.1,4945.85,1393.25,10886.5
2024-10-31,1760.85,551.35,1757.4,1603.65,5731.6,2894.15,5389.0,7552.7,4958.6,1424.25,10822.35
2024-11-03,1763.65,540.8,1762.95,1638.4,5737.15,2870.15,5358.5,7543.25,4963.65,1403.6,10842.8
2024-11-04,1754.2,543.7,1773.55,1632.65,5719.85,2857.7,5420.2,7546.5,4962.4,1390.0,10938.35
2024-11-05,1823.7,563.9,1838.4,1693.55,5990.15,2896.4,5717.65,7829.5,5198.7,1488.05,11561.0
2024-11-06,1803.05,563.4,1831.95,1651.0,5886.0,2839.15,5737.4,7853.35,5143.1,1441.55,11423.3
2024-11-07,1829.95,569.0,1837.5,1681.35,5926.95,2858.35,5668.7,7953.8,5100.95,1422.35,11518.15
2024-11-10,1860.1,573.5,1867.3,1704.15,5974.6,2861.5,5721.65,8066.9,5111.05,1407.45,11932.8
2024-11-11,1868.8,570.65,1872.85,1687.0,6005.05,2853.45,5680.15,8099.25,5278.85,1390.4,11855.75
2024-11-12,1868.4,569.0,1864.75,1675.6,5947.55,2845.35,5640.6,8056.2,5174.75,1357.95,11762.15
2024-11-13,1864.55,566.7,1858.95,1687.5,5994.65,2839.3,5713.8,8074.0,5170.0,1356.95,11768.55
2024-11-17,1811.45,552.85,1835.0,1660.8,5841.5,2758.15,5646.1,8006.6,5104.3,1325.75,11272.25
2024-11-18,1824.75,562.0,1820.55,1699.65,5885.95,2789.25,5710.3,8116.5,5132.95,1305.2,11169.05
2024-11-20,1834.05,557.15,1836.35,1702.25,5931.05,2786.2,5725.5,8210.1,5165.7,1290.2,11141.9
2024-11-21,1902.25,571.65,1898.4,1747.45,6133.7,2883.55,5796.25,8327.5,5307.0,1308.45,11516.4
2024-11-24,1889.7,582.45,1891.7,1732.6,6115.25,2982.4,5917.7,8611.6,5458.15,1366.2,11958.25
2024-11-25,1924.15,589.0,1899.55,1745.4,6227.15,2999.1,5968.95,8616.55,5489.7,1391.35,11742.4
2024-11-26,1924.5,582.9,1891.05,1756.8,6261.7,3017.0,5910.9,8672.9,5431.2,1413.25,11868.75
2024-11-27,1856.65,572.2,1840.9,1713.35,6159.75,2957.6,5820.65,8661.05,5249.65,1411.1,11658.1
2024-11-28,1857.85,577.85,1848.05,1712.3,6172.4,2974.55,5905.65,8685.85,5285.2,1368.8,11696.45
2024-12-01,1879.8,584.55,1871.5,1745.95,6213.35,3050.0,5932.4,8710.7,5276.9,1341.25,12266.5
2024-12-02,1892.1,291.65,1890.75,1749.5,6167.0,3018.95,6041.3,8718.25,5316.55,1430.7,12524.85
2024-12-03,1889.25,294.0,1897.65,1759.6,6221.5,3017.7,6011.35,8765.9,5300.85,1457.15,12417.6
2024-12-04,1934.85,299.3,1924.0,1786.95,6347.15,3051.3,6101.75,8817.8,5336.4,1493.1,12440.9
2024-12-05,1922.4,297.35,1922.7,1782.8,6378.9,3053.95,6174.25,8901.45,5318.75,1481.1,12579.5
2024-12-08,1923.65,303.75,1909.9,1777.85,6389.05,3104.6,6234.25,8918.6,5348.9,1534.1,12585.0
2024-12-09,1948.55,308.1,1936.35,1763.55,6579.3,3181.8,6345.35,9008.55,5368.95,1538.8,12245.25
2024-12-10,1974.15,309.0,1930.9,1762.8,6598.6,3184.55,6359.75,8996.2,5370.1,1548.85,12246.9
2024-12-11,1987.0,309.1,1936.2,1789.6,6667.65,3190.35,6435.95,9195.95,5422.8,1541.2,12095.35
2024-12-12,1999.7,309.95,1968.8,1796.4,6714.45,3195.4,6477.65,9300.75,5397.0,1533.1,12283.8
2024-12-15,1980.05,309.2,1954.4,1775.55,6738.45,3197.3,6508.6,9284.7,5360.6,1534.35,12456.0
2024-12-16,1976.6,308.85,1950.6,1770.75,6696.95,3181.2,6549.35,9402.95,5232.4,1511.25,12430.05
2024-12-17,1979.15,312.6,1960.35,1778.9,6574.05,3176.55,6548.25,9471.35,5175.05,1520.65,12376.5
2024-12-18,1946.2,312.75,1934.25,1754.35,6220.6,3117.1,6674.2,9657.1,5094.05,1513.15,12830.4
2024-12-19,1922.15,305.2,1911.35,1686.05,5824.3,2950.6,6368.7,9370.45,4828.5,1451.25,12247.55
2024-12-22,1924.3,307.9,1903.0,1712.4,5730.45,2977.65,6403.15,9406.35,4745.05,1415.55,12269.55
2024-12-23,1909.05,305.3,1896.95,1704.9,5725.7,2930.65,6350.9,9393.7,4729.55,1433.3,12299.5
2024-12-25,1907.4,305.05,1900.75,1698.7,5752.35,2908.45,6395.8,9493.25,4668.05,1452.2,12279.6
2024-12-26,1916.75,309.1,1892.0,1711.65,5678.0,2883.95,6393.6,9451.1,4692.3,1460.6,12646.6
2024-12-29,1906.0,303.7,1928.95,1740.85,5643.5,2935.25,6637.7,9817.95,4754.5,1470.15,12945.45
2024-12-30,1880.0,301.85,1917.4,1706.2,5585.9,2847.2,6457.7,9662.95,4737.4,1464.7,12789.45
2024-12-31,1882.5,300.3,1911.95,1703.85,5673.35,2854.9,6436.8,9628.55,4698.1,1493.1,12630.4
2025-01-01,1957.85,303.8,1972.2,1726.95,5753.05,2898.7,6481.15,9696.65,4795.95,1484.55,12648.35
2025-01-02,1938.75,294.45,1946.65,1689.45,5733.4,2869.25,6405.95,9669.65,4795.5,1449.95,12518.05
2025-01-05,1937.85,294.3,1953.05,1686.3,5731.35,2897.65,6311.15,9631.75,4763.7,1451.7,12001.15
2025-01-06,1930.85,294.05,1915.9,1671.15,5756.95,2926.2,6334.3,9620.2,4876.75,1473.6,12146.85
2025-01-07,1933.15,297.55,1932.25,1663.75,5881.85,2924.85,6230.2,9558.0,4906.5,1428.3,11979.85
2025-01-08,1917.3,292.3,1934.8,1642.8,5840.7,2871.95,6179.35,9283.0,4879.35,1430.15,11727.05
2025-01-09,1966.95,300.55,1995.1,1705.6,6124.4,2915.0,6319.65,9404.15,4935.65,1369.65,11451.35
2025-01-12,1962.2,291.85,1989.4,1659.65,6030.75,2777.5,6003.4,8705.55,4853.1,1310.2,10846.85
2025-01-13,1940.05,292.85,1813.55,1647.5,5751.9,2780.25,5880.1,8592.4,4706.55,1323.95,10747.1
2025-01-14,1949.65,292.65,1825.7,1675.95,5837.55,2779.75,6111.25,8583.35,4851.75,1342.1,10550.35
2025-01-15,1928.45,288.05,1792.25,1687.65,5978.8,2821.4,6071.6,8731.35,5244.4,1319.85,10189.85
